id,dimension_code,principle_code,title,statement,misbelief,truth_reframe,coach_prompt,tags,use_cases,source_doc,embedding_text,created_at,updated_at,truth_property_tags,verification_mode,fact_layer,reality_layer
tp_suf_042,suffering,SUF_004,金錢選擇中的比較傷口盲點,在金錢選擇中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓責任位置變得混亂。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""金錢""]","[""金錢"", ""價值""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 金錢選擇中的比較傷口盲點 在金錢選擇中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓責任位置變得混亂。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 金錢 金錢 價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_043,suffering,SUF_004,健康壓力中的比較傷口盲點,在健康壓力中，把比較傷口黏在痛苦上，讓傷口變得更難流動，使真正的需求被遮住。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 健康壓力中的比較傷口盲點 在健康壓力中，把比較傷口黏在痛苦上，讓傷口變得更難流動，使真正的需求被遮住。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_044,suffering,SUF_004,創作卡關中的比較傷口盲點,在創作卡關中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓反饋失去作用。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 創作卡關中的比較傷口盲點 在創作卡關中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓反饋失去作用。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_045,suffering,SUF_004,靈性實踐中的比較傷口盲點,在靈性實踐中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓信任開始鬆動。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 靈性實踐中的比較傷口盲點 在靈性實踐中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓信任開始鬆動。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_046,suffering,SUF_004,重大失落中的比較傷口盲點,在重大失落中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓決定越來越僵硬。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""失落""]","[""失落"", ""轉化""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 重大失落中的比較傷口盲點 在重大失落中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓決定越來越僵硬。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 失落 失落 轉化,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_047,suffering,SUF_004,教養現場中的比較傷口盲點,在教養現場中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓內在更難安定。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""教養""]","[""親子"", ""教養""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 教養現場中的比較傷口盲點 在教養現場中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓內在更難安定。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 教養 親子 教養,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_048,suffering,SUF_004,團隊回饋中的比較傷口盲點,在團隊回饋中，把比較傷口黏在痛苦上，讓傷口變得更難流動，使互動落入重複循環。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""回饋""]","[""團隊"", ""回饋""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 團隊回饋中的比較傷口盲點 在團隊回饋中，把比較傷口黏在痛苦上，讓傷口變得更難流動，使互動落入重複循環。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 回饋 團隊 回饋,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_049,suffering,SUF_004,社群曝光中的比較傷口盲點,在社群曝光中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓看見真相的空間縮小。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""社群""]","[""社群"", ""自我價值""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 社群曝光中的比較傷口盲點 在社群曝光中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓看見真相的空間縮小。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 社群 社群 自我價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_050,suffering,SUF_004,家庭對話中的比較傷口盲點,在家庭對話中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓支持變成壓力。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 家庭對話中的比較傷口盲點 在家庭對話中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓支持變成壓力。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_051,suffering,SUF_004,伴侶衝突中的比較傷口盲點,在伴侶衝突中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓改變停在表面。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""伴侶""]","[""伴侶"", ""界線""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 伴侶衝突中的比較傷口盲點 在伴侶衝突中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓改變停在表面。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 伴侶 伴侶 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_052,suffering,SUF_004,職場協作中的比較傷口盲點,在職場協作中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓資源交換變得扭曲。,若失去比較傷口，別人就不會理解我的痛。,承認痛苦不等於繼續住在比較傷口裡。,當你放下比較傷口時，痛苦想教你的會是什麼？,"[""痛苦"", ""比較傷口"", ""職場""]","[""工作"", ""團隊""]",TruthOS seed dataset,suffering 痛苦 SUF_004 比較傷口 職場協作中的比較傷口盲點 在職場協作中，把比較傷口黏在痛苦上，讓傷口變得更難流動，讓資源交換變得扭曲。 若失去比較傷口，別人就不會理解我的痛。 承認痛苦不等於繼續住在比較傷口裡。 痛苦 比較傷口 職場 工作 團隊,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_053,suffering,SUF_005,朋友互動中的放大失落盲點,在朋友互動中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓對話逐漸失衡。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""友誼""]","[""友誼"", ""界線""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 朋友互動中的放大失落盲點 在朋友互動中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓對話逐漸失衡。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 友誼 友誼 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_054,suffering,SUF_005,金錢選擇中的放大失落盲點,在金錢選擇中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓界線變得模糊。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""金錢""]","[""金錢"", ""價值""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 金錢選擇中的放大失落盲點 在金錢選擇中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓界線變得模糊。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 金錢 金錢 價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_055,suffering,SUF_005,健康壓力中的放大失落盲點,在健康壓力中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓責任位置變得混亂。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 健康壓力中的放大失落盲點 在健康壓力中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓責任位置變得混亂。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_056,suffering,SUF_005,創作卡關中的放大失落盲點,在創作卡關中，把放大失落黏在痛苦上，讓傷口變得更難流動，使真正的需求被遮住。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 創作卡關中的放大失落盲點 在創作卡關中，把放大失落黏在痛苦上，讓傷口變得更難流動，使真正的需求被遮住。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_057,suffering,SUF_005,靈性實踐中的放大失落盲點,在靈性實踐中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓反饋失去作用。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 靈性實踐中的放大失落盲點 在靈性實踐中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓反饋失去作用。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_058,suffering,SUF_005,重大失落中的放大失落盲點,在重大失落中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓信任開始鬆動。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""失落""]","[""失落"", ""轉化""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 重大失落中的放大失落盲點 在重大失落中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓信任開始鬆動。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 失落 失落 轉化,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_059,suffering,SUF_005,教養現場中的放大失落盲點,在教養現場中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓決定越來越僵硬。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""教養""]","[""親子"", ""教養""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 教養現場中的放大失落盲點 在教養現場中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓決定越來越僵硬。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 教養 親子 教養,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_060,suffering,SUF_005,團隊回饋中的放大失落盲點,在團隊回饋中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓內在更難安定。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""回饋""]","[""團隊"", ""回饋""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 團隊回饋中的放大失落盲點 在團隊回饋中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓內在更難安定。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 回饋 團隊 回饋,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_061,suffering,SUF_005,社群曝光中的放大失落盲點,在社群曝光中，把放大失落黏在痛苦上，讓傷口變得更難流動，使互動落入重複循環。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""社群""]","[""社群"", ""自我價值""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 社群曝光中的放大失落盲點 在社群曝光中，把放大失落黏在痛苦上，讓傷口變得更難流動，使互動落入重複循環。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 社群 社群 自我價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_062,suffering,SUF_005,家庭對話中的放大失落盲點,在家庭對話中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓看見真相的空間縮小。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 家庭對話中的放大失落盲點 在家庭對話中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓看見真相的空間縮小。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_063,suffering,SUF_005,伴侶衝突中的放大失落盲點,在伴侶衝突中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓支持變成壓力。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""伴侶""]","[""伴侶"", ""界線""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 伴侶衝突中的放大失落盲點 在伴侶衝突中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓支持變成壓力。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 伴侶 伴侶 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_064,suffering,SUF_005,職場協作中的放大失落盲點,在職場協作中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓改變停在表面。,若失去放大失落，別人就不會理解我的痛。,承認痛苦不等於繼續住在放大失落裡。,當你放下放大失落時，痛苦想教你的會是什麼？,"[""痛苦"", ""放大失落"", ""職場""]","[""工作"", ""團隊""]",TruthOS seed dataset,suffering 痛苦 SUF_005 放大失落 職場協作中的放大失落盲點 在職場協作中，把放大失落黏在痛苦上，讓傷口變得更難流動，讓改變停在表面。 若失去放大失落，別人就不會理解我的痛。 承認痛苦不等於繼續住在放大失落裡。 痛苦 放大失落 職場 工作 團隊,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_065,suffering,SUF_006,金錢選擇中的反覆咀嚼盲點,在金錢選擇中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓資源交換變得扭曲。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""金錢""]","[""金錢"", ""價值""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 金錢選擇中的反覆咀嚼盲點 在金錢選擇中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓資源交換變得扭曲。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 金錢 金錢 價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_066,suffering,SUF_006,健康壓力中的反覆咀嚼盲點,在健康壓力中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓對話逐漸失衡。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 健康壓力中的反覆咀嚼盲點 在健康壓力中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓對話逐漸失衡。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_067,suffering,SUF_006,創作卡關中的反覆咀嚼盲點,在創作卡關中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓界線變得模糊。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 創作卡關中的反覆咀嚼盲點 在創作卡關中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓界線變得模糊。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_068,suffering,SUF_006,靈性實踐中的反覆咀嚼盲點,在靈性實踐中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓責任位置變得混亂。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 靈性實踐中的反覆咀嚼盲點 在靈性實踐中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓責任位置變得混亂。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_069,suffering,SUF_006,重大失落中的反覆咀嚼盲點,在重大失落中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，使真正的需求被遮住。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""失落""]","[""失落"", ""轉化""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 重大失落中的反覆咀嚼盲點 在重大失落中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，使真正的需求被遮住。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 失落 失落 轉化,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_070,suffering,SUF_006,教養現場中的反覆咀嚼盲點,在教養現場中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓反饋失去作用。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""教養""]","[""親子"", ""教養""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 教養現場中的反覆咀嚼盲點 在教養現場中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓反饋失去作用。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 教養 親子 教養,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_071,suffering,SUF_006,團隊回饋中的反覆咀嚼盲點,在團隊回饋中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓信任開始鬆動。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""回饋""]","[""團隊"", ""回饋""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 團隊回饋中的反覆咀嚼盲點 在團隊回饋中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓信任開始鬆動。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 回饋 團隊 回饋,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_072,suffering,SUF_006,社群曝光中的反覆咀嚼盲點,在社群曝光中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓決定越來越僵硬。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""社群""]","[""社群"", ""自我價值""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 社群曝光中的反覆咀嚼盲點 在社群曝光中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓決定越來越僵硬。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 社群 社群 自我價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_073,suffering,SUF_006,家庭對話中的反覆咀嚼盲點,在家庭對話中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓內在更難安定。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 家庭對話中的反覆咀嚼盲點 在家庭對話中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，讓內在更難安定。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_suf_074,suffering,SUF_006,伴侶衝突中的反覆咀嚼盲點,在伴侶衝突中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，使互動落入重複循環。,若失去反覆咀嚼，別人就不會理解我的痛。,承認痛苦不等於繼續住在反覆咀嚼裡。,當你放下反覆咀嚼時，痛苦想教你的會是什麼？,"[""痛苦"", ""反覆咀嚼"", ""伴侶""]","[""伴侶"", ""界線""]",TruthOS seed dataset,suffering 痛苦 SUF_006 反覆咀嚼 伴侶衝突中的反覆咀嚼盲點 在伴侶衝突中，把反覆咀嚼黏在痛苦上，讓傷口變得更難流動，使互動落入重複循環。 若失去反覆咀嚼，別人就不會理解我的痛。 承認痛苦不等於繼續住在反覆咀嚼裡。 痛苦 反覆咀嚼 伴侶 伴侶 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
